,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,dissimilarity_l,contrast_l,homogeneity_l,energy_l,correlation_l,dissimilarity_u,contrast_u,homogeneity_u,energy_u,correlation_u,class
0,2760.0,1494.558436870575,340,360,9.444444444444445,168.20672877846792,4451.223574896953,39.17942810058594,69.69859313964844,48.33738708496094,43.29861824085686,71.40586506989548,50.22216466746097,0.41179534313725497,55.21044730392158,0.992022125061251,0.9902881954049082,0.8351822195009354,0.48121936274509786,64.88161764705882,0.9918566151506787,0.9900278285672586,0.8063112193800754,Healthy
0,154.0,229.11269783973694,66,77,9.428571428571427,141.05963203463205,2045.1673368078934,38.57902526855469,67.23745727539062,46.13996887207031,43.05447852967224,71.6233270728589,49.99347507863885,0.28342524509803924,36.79390318627452,0.9934888361345078,0.9909470041131831,0.8796266173454695,0.3844362745098038,50.89791666666666,0.9930051595007433,0.9905794062663739,0.8334845213834075,Healthy
0,0,0,0,0,0,0,0,37.365478515625,66.53306579589844,36.10406494140625,37.61253825975236,57.60403482642514,35.93239736980927,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,41.449981689453125,66.4085693359375,43.72314453125,40.48826071815274,61.87782729931036,42.09168385884391,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,35.12486267089844,71.51985168457031,45.97044372558594,35.04373384778055,65.85840725454824,44.06836378963472,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,0.0,6,6,6.0,0,0,35.77571105957031,65.96296691894531,44.246551513671875,39.12137519729651,68.69840938950179,46.60037656650608,0.20349264705882358,27.175061274509815,0.9967988981757301,0.995404512486209,0.8132545915664094,0.1592218137254902,21.03520220588236,0.996905816280164,0.9955730172532703,0.8554473387294499,Healthy
0,216.0,400.3675310611725,189,81,63.00000000000003,860.7150739772867,10389.436291630855,56.98661804199219,76.64582824707031,54.04838562011719,58.14238142964988,73.64091657154572,54.01296439759936,1.1624387254901958,163.43128063725493,0.9783587036400472,0.9754143764503619,0.8320218585680964,1.2273284313725488,176.23697916666669,0.9785433485637794,0.9751387428661712,0.8188598896333837,Healthy
0,0,0,0,0,0,0,0,38.75346374511719,54.94012451171875,37.686920166015625,47.629948190461064,65.42203209046494,45.665066323033884,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,47.02781677246094,77.60708618164062,51.009674072265625,42.550950741040175,68.06840333659842,45.831790020472525,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,96.0,16,64,4.0,0,0,67.22032165527344,88.97097778320312,60.72056579589844,56.01568244630993,68.76717013037711,50.11975339931158,0.9763174019607845,136.93465073529418,0.9804687391338258,0.97683891194587,0.8559502096632636,0.7460784313725488,101.57386642156862,0.9812788672720868,0.9775281715061456,0.8931483442419342,Healthy
0,9.0,44.485281229019165,22,6,7.333333333333333,3.6666666666666665,329.8233743374875,28.494842529296875,48.730499267578125,33.4576416015625,39.94871327888769,64.9823948511861,45.57684986222433,0.09715073529411768,12.299969362745102,0.9975596343585856,0.9972120299823036,0.8834921514743114,0.12340686274509809,16.064001225490202,0.9975211806101114,0.9971048034754549,0.8478384647717373,Healthy
0,0.0,18.0,18,9,18.0,0,0,48.35960388183594,76.73171997070312,56.23341369628906,50.466574035079965,77.41099833535964,57.6346502232125,1.871721813725491,223.0799325980393,0.9069727605479112,0.8663955707174181,0.9536343143727017,2.114491421568628,253.99996936274516,0.9020891537365198,0.8657338543440397,0.9472077896399723,Healthy
0,0,0,0,0,0,0,0,37.66334533691406,61.74742126464844,37.697052001953125,42.57930104958536,64.78285874828782,41.789200023735326,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,0.0,8,8,8.0,0,0,30.67437744140625,54.8663330078125,39.33575439453125,40.88543161431928,69.35089265180368,50.272674464316566,0.23422181372549025,31.894485294117654,0.9964979257412089,0.9956189578109401,0.7722682644381482,0.29662990196078437,41.1700980392157,0.9963244104985072,0.995404532995911,0.7060389031751717,Healthy
0,0,0,0,0,0,0,0,48.67747497558594,77.97286987304688,50.76191711425781,42.40797384399498,66.09084353864438,44.138157458811676,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,29.4217529296875,64.21684265136719,37.69561767578125,29.637349383340716,59.95526228347574,36.556918598886654,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,49.749359130859375,72.3477783203125,48.872955322265625,48.131402237033925,66.26870422465585,46.377847708656766,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,2.0,6.0,2,3,0.6666666666666666,0.0,18.0,50.44337463378906,69.73277282714844,48.983245849609375,54.27920658226974,68.0446077956431,51.327019942077115,0.01565563725490196,2.348468137254902,0.9998623605974516,0.9998621328809998,0.48941061726490165,0.010661764705882353,1.5139093137254902,0.9998784927203102,0.9998774514497704,0.6708552227088979,Healthy
0,0,0,0,0,0,0,0,33.21427917480469,56.081573486328125,37.55670166015625,40.1253692282064,63.8981029328165,43.907932938830065,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,272.0,455.76449966430664,144,144,16.0,511.63759108538517,6491.289973570493,38.75532531738281,69.20370483398438,49.083099365234375,42.48476893491368,71.01616221912305,51.14947736230453,0.3896139705882353,52.42735906862746,0.9942100479796734,0.992677915154022,0.7695153401166381,0.35710784313725497,47.575061274509814,0.99434296255158,0.9928004533330241,0.7908473359790659,Healthy
0,6.0,40.97056245803833,24,24,12.0,456.82568542568544,1818.4692371386882,38.911285400390625,74.64048767089844,55.960601806640625,43.468301420145565,75.16846076273569,57.384559021065286,1.7987132352941175,225.08014705882357,0.934772407511504,0.9142868497975236,0.9316916460063666,1.7249693627450973,213.7733455882353,0.9331953324465168,0.9146228367531608,0.9351230859066916,Healthy
0,20.0,60.0,30,20,15.0,113.78690476190476,990.0,39.14976501464844,66.92178344726562,48.308441162109375,43.22578079398865,71.65415918261111,52.31415633379462,0.4761335784313725,63.27077205882353,0.9904866442342791,0.9868725690715581,0.8560668659899582,0.48664215686274515,64.07879901960786,0.9902210576237738,0.986826597583792,0.8542287051923918,Healthy
0,0,0,0,0,0,0,0,42.85658264160156,62.58258056640625,41.92909240722656,45.76128427894885,63.99761732839568,43.90574564122023,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,9360.0,2129.803165435791,592,528,17.939393939393938,224.1228548730472,4119.286639930842,35.16566467285156,65.08482360839844,49.295989990234375,41.77601998301708,73.0780800519652,55.50590365326137,0.9998468137254902,133.24954044117646,0.9771033181817212,0.9689818792880546,0.8783946862815595,1.192095588235294,159.56920955882356,0.9764783329407283,0.9682469657491543,0.8543750040416049,Healthy
0,220.5,189.2132030725479,57,45,3.8,7.108843537414966,324.7313942582608,40.73207092285156,73.21318054199219,47.74853515625,41.01813244443663,69.40423536042807,45.91100756387311,0.10977328431372554,14.563296568627457,0.9981163416902843,0.9978400919901228,0.7970132099837338,0.10958946078431378,14.441268382352945,0.9981713680132874,0.9978554085008086,0.7987140686943044,Healthy
0,0.0,0.0,3,3,3.0,0,0,48.446319580078125,70.8353271484375,48.576751708984375,48.46323868069779,68.80680945327336,47.99500120501414,0.07129289215686276,9.340962009803924,0.9981149299839773,0.9975030860740262,0.8960670249305093,0.10199142156862748,13.630667892156865,0.9980698298008415,0.9973805452918468,0.8483372628291221,Healthy
0,0,0,0,0,0,0,0,42.503204345703125,64.09896850585938,41.70744323730469,42.695280572217484,59.449729402954034,41.01242022620841,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,44.83119201660156,62.93812561035156,43.53538513183594,51.27775506622089,65.47797426479111,48.37920760621587,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,34.9345703125,53.15217590332031,32.3419189453125,42.489686578486605,61.58859983573173,39.17558869860289,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,54.59429931640625,83.23292541503906,51.15980529785156,45.23079197513038,65.90463457653087,42.082247421949894,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,8.0,38.62741661071777,24,16,12.0,136.30714285714288,839.2934891350999,40.20977783203125,64.47962951660156,41.41905212402344,44.66359274557779,66.51844231344475,45.02496672235947,0.19188112745098052,28.363020833333348,0.9974993459231595,0.9972426707662235,0.7113764792045292,0.18305759803921579,26.48875612745099,0.9975199854908794,0.99725799086397,0.7304490907395705,Healthy
0,21.0,20.82842707633972,6,7,0.8571428571428571,0.0,20.65825592735246,24.460906982421875,55.38818359375,40.24037170410156,31.233837579131553,63.85555807363977,46.72187235211601,0.029779411764705888,3.9226102941176477,0.9995618047488691,0.9994025776971228,0.780551384077837,0.025765931372549022,3.345955882352942,0.9995219441746601,0.999417896089713,0.8128120480334031,Healthy
0,0,0,0,0,0,0,0,44.298431396484375,78.97923278808594,50.24287414550781,38.042808368147284,65.2307126984499,42.51418385002379,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,30.0,146.911687374115,60,48,15.0,456.82568542568544,4676.326175540435,38.33186340332031,67.34480285644531,47.824127197265625,48.00025801634443,77.50396043956293,56.100453726836,1.8892156862745093,240.34344362745094,0.9312654286899064,0.9116499353856933,0.9336581824618987,1.8279105392156865,233.43532475490207,0.9317576340931997,0.9118798646018482,0.9355650252484426,Healthy
0,1363.0,225.39696848392487,52,64,0.8125,0.0,37.27350946569583,31.2603759765625,61.33917236328125,40.07817077636719,37.832302275490854,67.737150642009,45.263011521125705,0.33884803921568624,40.625275735294125,0.9866679794663119,0.9764434971705998,0.9518344199255176,0.2943014705882353,34.47196691176472,0.986585747060046,0.9766426754261339,0.9591298212119941,Healthy
0,0,0,0,0,0,0,0,45.86265563964844,81.96345520019531,53.652313232421875,42.029917055168866,68.59282097747916,46.51684685313209,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,41.548309326171875,69.92790222167969,46.39448547363281,42.60093874415014,67.55121080941176,46.104311284612805,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,3429.0,1013.6467484235764,243,270,8.100000000000001,63.415916760404954,1498.220662860439,30.90789794921875,59.6607666015625,45.213958740234375,39.95485849870695,72.05945253576465,55.140552480092374,1.0460477941176471,133.12052696078433,0.9670615062288442,0.9566975722302842,0.9175095773707964,0.9733762254901959,121.66528799019608,0.9664331908440269,0.9569884394554155,0.9246080130934906,Healthy
0,370.5,278.3847759962082,78,91,11.142857142857142,100.4759865865129,1464.2013078143405,51.41497802734375,82.35174560546875,56.8238525390625,48.96186033391619,74.24024766374076,52.489916394925075,0.7743259803921568,103.13296568627455,0.981503809334379,0.9767012401446006,0.8851272579546303,0.8132352941176475,109.75257352941182,0.9809557891778338,0.9765939567453815,0.8777541304667679,Healthy
0,0,0,0,0,0,0,0,35.639495849609375,57.66468811035156,32.1497802734375,40.522257159884,63.115823092569116,36.74622803241066,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,35.50523376464844,61.12567138671875,35.37138366699219,36.2013897802525,56.92697779560093,35.28519190330891,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,46.549774169921875,75.20652770996094,48.599853515625,43.781731941859995,68.09579156847539,44.82019446099616,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,3.0,46.82842707633972,24,4,12.0,8.0,1096.4507912220336,52.58387756347656,71.45042419433594,46.021240234375,50.782853479046125,63.93943125064148,44.35961070103925,0.06289828431372549,8.868811274509806,0.999006432478529,0.9988204730280704,0.7985421879288473,0.10805759803921572,15.225061274509809,0.9987361546066181,0.998667292746511,0.6541579882495008,Healthy
0,78.0,70.97056245803833,18,27,2.0,3.8076923076923075,129.14924963103385,47.63606262207031,80.62310791015625,51.41612243652344,45.084124913746145,70.61657262329855,46.858837207793094,0.06452205882352942,9.118688725490198,0.999179821724049,0.9991268429326027,0.7004651251814383,0.04859068627450981,6.845098039215689,0.999239643118914,0.999172798051462,0.7751490761423012,Healthy
0,0.0,0.0,4,4,4.0,0,0,53.76594543457031,74.96141052246094,53.46165466308594,53.16671541717093,70.62702000870652,51.57044026785396,0.40413602941176474,55.19917279411766,0.992443665166881,0.9909775022994721,0.8268991793668523,0.2505514705882354,31.86173406862747,0.9930550868262149,0.9915289088322486,0.9000837868595332,Healthy
0,2148.0,1208.735062122345,330,228,8.68421052631579,66.84497206703911,2380.6525029858853,39.0384521484375,69.24501037597656,48.97479248046875,42.79088169912523,72.90611174787738,51.9802461454043,0.7274203431372551,93.24384191176475,0.9795625084717293,0.9731019455779373,0.9053425687252011,0.6678308823529413,85.20922181372552,0.9794850847165583,0.9732857304371089,0.9134989947599516,Healthy
0,0.0,0.0,2,2,2.0,0,0,38.7298583984375,66.04191589355469,46.91279602050781,41.421093560851624,68.01104600129088,48.985658785830175,0.008670343137254902,1.227604166666667,0.999938728555986,0.9999387259595457,-3.0619459420354345e-05,0.008670343137254902,1.227604166666667,0.999938728555986,0.9999387259595457,-3.0619459420354345e-05,Healthy
0,2.0,13.656854152679443,4,8,1.0,4.0,139.88224901066832,36.78532409667969,63.29579162597656,38.677825927734375,39.20468278371313,61.50173092762736,40.466993208247864,0.025275735294117647,4.142708333333333,0.9998318071732843,0.9998314962128639,0.1532116422140701,0.01559436274509804,2.5274509803921568,0.9998656662941634,0.9998621329983461,0.4833775653839869,Healthy
0,266.5,408.3847759962082,78,156,6.5,239.46193318876243,4380.663703033066,43.292266845703125,76.02033996582031,53.480499267578125,45.849205298212325,75.04007778127352,53.6698469353438,1.518014705882353,186.52288602941186,0.9397942516942601,0.9164966537508626,0.9397024858932514,1.5815563725490192,199.25340073529412,0.9393863483336098,0.916266557351304,0.9355870746083165,Healthy
0,34.0,45.65685415267944,16,16,4.0,7.686274509803922,153.2756125822825,28.807296752929688,55.36088562011719,37.02046203613281,37.5350164781659,67.2006532017658,45.92225671180885,0.218014705882353,27.65628063725492,0.9950889243572711,0.9933212223594635,0.8821892309834235,0.2155637254901961,27.967463235294126,0.995136728070058,0.993305918676524,0.8808636492227947,Healthy
0,0,0,0,0,0,0,0,43.23368835449219,71.12904357910156,46.7598876953125,40.85717049779613,65.005130234186,43.684298740310574,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,0.0,15,15,15.0,0,0,46.415618896484375,73.23577880859375,50.3922119140625,48.49173082036121,72.8670696827067,51.0740824545506,1.0938419117647058,142.01865808823533,0.9671168992292588,0.955012926655648,0.9154803340985652,0.9283394607843136,116.7922181372549,0.9664854039782923,0.9555947939641718,0.9304933634092264,Healthy
0,0,0,0,0,0,0,0,47.17646789550781,70.95770263671875,49.3890380859375,46.67943517007972,65.57971730476507,48.01944038344037,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,28.429489135742188,55.10783386230469,36.76264953613281,36.29479657530306,63.24771716411904,43.83118357293997,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,348.0,225.94112491607666,56,80,5.6000000000000005,36.55747126436781,660.1214473492521,45.31278991699219,87.92329406738281,63.906951904296875,43.035384965433984,76.3517061313221,57.374970558536255,0.32775735294117664,45.57270220588238,0.9947815112832477,0.9943781191824466,0.7921487028134897,0.1889399509803922,23.75373774509805,0.9953270871129684,0.9948529775600976,0.8916622239988762,Healthy
0,0,0,0,0,0,0,0,33.721832275390625,63.80320739746094,36.899322509765625,33.56953819595441,61.08681363549261,36.67758116995322,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,36.0,96.0,24,48,6.0,152.2752284752285,1664.0,46.853790283203125,82.5858154296875,57.5068359375,42.28046957617661,70.67273381856515,50.24878610501722,0.7957720588235293,106.34923406862745,0.981128166530933,0.973929705775807,0.885161603617357,0.7541666666666668,99.04950980392161,0.9806949238817311,0.9740827084666247,0.8930440170257444,Healthy
0,45.0,68.48528122901917,30,18,10.0,22.9,364.79595794583236,45.84147644042969,78.61053466796875,52.24952697753906,44.77554292993788,72.57263767676194,49.4837102554753,0.13799019607843144,19.704044117647065,0.9983733010205451,0.9981005064184573,0.679351109902374,0.15306372549019615,22.07594975490197,0.9982555437323674,0.9980545495963803,0.6407524899713042,Healthy
0,0,0,0,0,0,0,0,44.7332763671875,74.899169921875,47.00105285644531,37.89168806315158,57.62504179977837,38.793673199535924,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,0.0,15,15,15.0,0,0,37.87361145019531,75.98316955566406,56.74256896972656,38.780966340142925,71.0111034937303,53.477215327845066,0.8327205882352937,106.83596813725488,0.9773014989407871,0.9680030255160211,0.9015369885996751,0.7186274509803918,91.92545955882352,0.9790853543776106,0.9684016988275796,0.9152789296494963,Healthy
0,0.0,6.0,6,3,6.0,0,0,48.386322021484375,84.33645629882812,57.30781555175781,44.22435143875519,73.59587240033241,51.45063436977154,0.10223651960784318,14.546905637254907,0.9985258007586736,0.9984375094598603,0.7512161971333076,0.0987132352941177,13.699325980392162,0.9985365715146596,0.9984528271470702,0.7657116572349207,Healthy
0,0,0,0,0,0,0,0,33.9478759765625,69.76347351074219,44.947509765625,36.646481396718144,71.43655040871604,46.90384292208134,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,30.0,30,15,30.0,0,0,60.55003356933594,78.17453002929688,53.32035827636719,57.776689439506704,70.76427838377974,50.74962943977974,0.745343137254902,102.07530637254905,0.9836856271184978,0.9801781858429782,0.8723116704862869,0.8700367647058823,121.43146446078433,0.9833486229182936,0.9797493503533142,0.8480986107373444,Healthy
0,4.0,25.656854152679443,12,6,4.0,4.5,246.85281187944915,30.791122436523438,62.09820556640625,44.66947937011719,35.93332637004283,66.72026902327224,48.63929198688332,0.02104779411764706,2.860202205882353,0.9997916748898223,0.9997242670531331,0.6131674058136178,0.0336703431372549,4.573376225490196,0.9997113506033173,0.9996783136942985,0.381466462105978,Healthy
0,4.5,16.242640614509583,9,6,4.5,7.333333333333333,117.25483294760721,35.6641845703125,56.378021240234375,36.08695983886719,45.264919687496885,67.79214899544377,45.243119603516554,0.05425857843137256,7.226930147058825,0.9987612252133895,0.9985906940292302,0.8773658504496163,0.10931372549019612,15.952481617647067,0.9985289609396071,0.9984068738504922,0.7293015185438803,Healthy
0,0.0,6.0,1,4,0.25,0,0,57.043609619140625,79.86051940917969,56.15106201171875,51.32627817318605,67.2099045139128,49.141129035024974,0.01798406862745098,2.640533088235294,0.9998774566795198,0.9998774519191487,-6.124644576038314e-05,0.0046262254901960785,0.6322610294117647,0.9999271924655295,0.999923407156093,0.7605408710953951,Healthy
0,0.0,6.0,1,4,0.25,0,0,57.043609619140625,79.86051940917969,56.15106201171875,51.32627817318605,67.2099045139128,49.141129035024974,0.01798406862745098,2.640533088235294,0.9998774566795198,0.9998774519191487,-6.124644576038314e-05,0.0046262254901960785,0.6322610294117647,0.9999271924655295,0.999923407156093,0.7605408710953951,Healthy
0,0,0,0,0,0,0,0,39.91246032714844,69.59902954101562,44.06782531738281,40.81856657168169,63.09141971369681,43.60267387318536,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,39.91246032714844,69.59902954101562,44.06782531738281,40.81856657168169,63.09141971369681,43.60267387318536,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,29.68499755859375,58.10258483886719,41.84881591796875,36.405215811826444,67.12525156463462,48.76327069036867,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,29.68499755859375,58.10258483886719,41.84881591796875,36.405215811826444,67.12525156463462,48.76327069036867,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,49.7337646484375,83.40704345703125,48.94041442871094,40.580926123323515,63.70519111462001,39.55511537177389,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,49.7337646484375,83.40704345703125,48.94041442871094,40.580926123323515,63.70519111462001,39.55511537177389,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,236.0,257.94112491607666,64,88,5.818181818181819,67.7685230024213,1268.6496087007195,37.66212463378906,85.32414245605469,59.605194091796875,37.50680265157421,71.98352447642492,52.172375532226894,0.1942095588235295,27.70839460784315,0.996727784408819,0.9964154716154308,0.8115746448065626,0.2666666666666668,39.57977941176473,0.996500089293302,0.9961857070508942,0.7308456841440878,Healthy
0,236.0,257.94112491607666,64,88,5.818181818181819,67.7685230024213,1268.6496087007195,37.66212463378906,85.32414245605469,59.605194091796875,37.50680265157421,71.98352447642492,52.172375532226894,0.1942095588235295,27.70839460784315,0.996727784408819,0.9964154716154308,0.8115746448065626,0.2666666666666668,39.57977941176473,0.996500089293302,0.9961857070508942,0.7308456841440878,Healthy
0,0,0,0,0,0,0,0,46.965179443359375,76.91543579101562,48.16410827636719,40.78975054700676,63.226690811126666,41.304277813742715,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,46.965179443359375,76.91543579101562,48.16410827636719,40.78975054700676,63.226690811126666,41.304277813742715,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,44.016845703125,77.14567565917969,48.56512451171875,40.77518651836006,68.1599155071883,44.06349075802266,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,44.016845703125,77.14567565917969,48.56512451171875,40.77518651836006,68.1599155071883,44.06349075802266,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,34.08320617675781,60.49468994140625,39.96148681640625,39.574116240535986,66.49069471745884,44.80569194205759,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,34.08320617675781,60.49468994140625,39.96148681640625,39.574116240535986,66.49069471745884,44.80569194205759,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,57.0,60.485281229019165,24,12,4.0,1.263157894736842,96.27550645667206,53.04833984375,74.507568359375,51.550079345703125,50.82052070170394,67.85954569541056,48.19319622084645,0.041789215686274514,5.4705882352941195,0.9991875873507235,0.9990349315206595,0.8337491517799033,0.071109068627451,9.697212009803923,0.9990721350529379,0.9989277028321585,0.7053023088817183,Healthy
0,57.0,60.485281229019165,24,12,4.0,1.263157894736842,96.27550645667206,53.04833984375,74.507568359375,51.550079345703125,50.82052070170394,67.85954569541056,48.19319622084645,0.041789215686274514,5.4705882352941195,0.9991875873507235,0.9990349315206595,0.8337491517799033,0.071109068627451,9.697212009803923,0.9990721350529379,0.9989277028321585,0.7053023088817183,Healthy
0,0.0,20.0,10,20,5.0,0,0,43.65266418457031,73.65113830566406,52.693756103515625,49.35204677412262,79.73050032525134,57.52681600264722,2.2185968137254912,264.64669117647077,0.8968178527471568,0.8616212714716168,0.9513650936274929,2.0289522058823533,241.2622549019609,0.8993780821410517,0.8621738428181784,0.955662520750911,Healthy
0,0.0,20.0,10,20,5.0,0,0,43.65266418457031,73.65113830566406,52.693756103515625,49.35204677412262,79.73050032525134,57.52681600264722,2.2185968137254912,264.64669117647077,0.8968178527471568,0.8616212714716168,0.9513650936274929,2.0289522058823533,241.2622549019609,0.8993780821410517,0.8621738428181784,0.955662520750911,Healthy
0,0,0,0,0,0,0,0,41.937744140625,61.016143798828125,38.37254333496094,45.08654532967251,63.62914724805353,41.196798773251444,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,33.7315673828125,65.88525390625,42.874908447265625,37.24321049681025,68.79149527983762,45.89627795774859,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,47.74702453613281,65.34423828125,45.73603820800781,53.57012235976568,67.36415434437714,49.98996065058636,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,45.05816650390625,75.21533203125,49.123565673828125,42.8365110497305,67.73379775948605,45.54834021636417,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,48.506103515625,73.32977294921875,43.80107116699219,45.820173559604214,66.94582134388548,41.464060756562304,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0.0,0.0,2,2,2.0,0,0,45.559600830078125,76.52482604980469,49.196868896484375,46.46423198012395,73.2583296386865,49.2003078044005,0.020588235294117647,3.4003982843137255,0.9998473602714526,0.9998468146642755,0.29034125043467585,0.01997549019607843,3.228339460784314,0.9998480259919112,0.9998468146642755,0.3262497056650038,Healthy
0,0,0,0,0,0,0,0,29.478103637695312,68.74275207519531,39.56951904296875,31.19424141259297,60.735853274187726,37.070447360306964,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,0,0,0,0,0,0,0,31.677932739257812,50.57484436035156,31.436065673828125,37.467612789623935,55.073450168465406,37.02357929915322,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Healthy
0,10.0,30.0,10,15,3.333333333333333,21.85,270.0,39.98435974121094,81.035888671875,51.279388427734375,39.06218104727885,69.31329203145387,45.97091226131692,0.05775122549019609,8.0687193627451,0.9993925294288823,0.9993106670482059,0.5941380800027729,0.06611519607843139,9.21357230392157,0.9993430450876233,0.9992800305566617,0.5365512199409709,Healthy
0,2509.0,1490.1564143896103,299,416,9.34375,260.0029971180231,6195.282174342566,38.591064453125,70.509765625,49.27958679199219,42.655770753257286,73.67108170698125,52.100867542975,0.8696078431372549,116.01587009803924,0.9828219136282195,0.978049451085038,0.8462190161002302,0.6986213235294116,90.66072303921572,0.9830540191882975,0.9786773004427799,0.8798276892786004,Healthy
0,30762.0,2333.116873025894,510,534,5.730337078651686,16.894724010142383,619.3362005459152,37.802490234375,69.43447875976562,50.7752685546875,43.41866677941929,74.27046149294672,54.23118921315298,1.4350183823529412,174.25202205882357,0.9215300949724791,0.8779149106668978,0.9626739865058851,1.692279411764705,198.01930147058823,0.9102631563511494,0.8774000245524703,0.9575828674384552,Healthy
0,456.0,475.8822498321533,144,132,13.090909090909086,198.3585213032581,3228.1040615888774,38.036529541015625,68.53266906738281,46.943878173828125,44.77924819776552,72.31105034042551,51.16530068454065,0.5751838235294116,78.27420343137254,0.9881992157893869,0.9855090235200953,0.8506014217851376,0.6489276960784314,90.54874387254904,0.9882127849735166,0.9852639632820097,0.8271735386542619,Healthy
